number,sqrt1 (https://codebase64.org/doku.php?id=base:fast_sqrt),sqrt2 (http://www.6502.org/source/integers/root.htm),sqrt3 (http://www.txbobsc.com/aal/1986/aal8611.html#a1),sqrt5 (http://www.txbobsc.com/aal/1986/aal8609.html#a8),sqrt6 (https://www.bbcelite.com/master/main/subroutine/ll5.html),sqrt7 (http://6502org.wikidot.com/software-math-sqrt),sqrt9 (https://github.com/TobyLobster/sqrt_test/blob/main/sqrt/sqrt9.a),sqrt10 (https://github.com/TobyLobster/sqrt_test/blob/main/sqrt/sqrt10.a),sqrt11 (http://forum.6502.org/viewtopic.php?p=90611#p90611),sqrt12 (https://gitlab.riscosopen.org/RiscOS/Sources/Apps/Diversions/Meteors/-/blob/master/Srce6502/MetSrc2#L961),sqrt13 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937),sqrt14 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937),sqrt15 (https://stardot.org.uk/forums/viewtopic.php?p=367937#p367937)
37876,314,810,34,716,499,494,35,221,298,1142,127,194,25
37877,314,810,34,716,499,494,35,221,298,1142,127,194,25
37878,314,810,34,716,499,494,35,221,298,1142,127,194,25
37879,314,810,34,716,499,494,35,221,298,1142,127,194,25
37880,314,810,34,716,499,494,35,221,298,1142,127,194,25
37881,314,810,34,716,499,494,35,221,298,1142,127,194,25
37882,314,810,34,716,499,494,35,221,298,1142,127,194,25
37883,314,810,34,716,499,494,35,221,298,1142,127,194,25
37884,314,810,34,716,499,494,35,221,298,1142,127,194,25
37885,314,810,34,716,499,494,35,221,298,1142,127,194,25
37886,314,810,34,716,499,494,35,221,298,1142,127,194,25
37887,314,810,34,716,499,494,35,221,298,1142,127,194,25
37888,310,803,25,716,499,494,26,217,307,1158,132,190,25
37889,310,803,25,716,499,494,26,217,307,1158,132,190,25
37890,310,803,25,716,499,494,26,217,307,1158,132,190,25
37891,310,803,25,716,499,494,26,217,307,1158,132,190,25
37892,310,813,25,716,499,494,26,217,307,1158,141,190,25
37893,310,813,25,716,499,494,26,217,307,1158,141,190,25
37894,310,813,25,716,499,494,26,217,307,1158,141,190,25
37895,310,813,25,716,499,494,26,217,307,1158,141,190,25
37896,310,813,25,716,499,494,26,217,307,1158,141,190,25
37897,310,813,25,716,499,494,26,217,307,1158,141,190,25
37898,310,813,25,716,499,494,26,217,307,1158,141,190,25
37899,310,813,25,716,499,494,26,217,307,1158,141,190,25
37900,310,813,25,716,499,494,26,217,307,1158,141,190,25
37901,310,813,25,716,499,494,26,217,307,1158,141,190,25
37902,310,813,25,716,499,494,26,217,307,1158,141,190,25
37903,310,813,25,716,499,494,26,217,307,1158,141,190,25
37904,310,813,25,716,499,494,26,217,307,1158,141,190,25
37905,310,813,25,716,499,494,26,217,307,1158,141,190,25
37906,310,813,25,716,499,494,26,217,307,1158,141,190,25
37907,310,813,25,716,499,494,26,217,307,1158,141,190,25
37908,310,813,25,716,499,494,26,217,307,1158,141,190,25
37909,310,813,25,716,499,494,26,217,307,1158,141,190,25
37910,310,813,25,716,499,494,26,217,307,1158,141,190,25
37911,310,813,25,716,499,494,26,217,307,1158,141,190,25
37912,310,813,25,716,499,494,26,217,307,1158,141,190,25
37913,310,813,25,716,499,494,26,217,307,1158,141,190,25
37914,310,813,25,716,499,494,26,217,307,1158,141,190,25
37915,310,813,25,716,499,494,26,217,307,1158,141,190,25
37916,310,813,25,716,499,494,26,217,307,1158,141,190,25
37917,310,813,25,716,499,494,26,217,307,1158,141,190,25
37918,310,813,25,716,499,494,26,217,307,1158,141,190,25
37919,310,813,25,716,499,494,26,217,307,1158,141,190,25
37920,310,813,25,716,499,494,26,217,307,1158,141,190,25
37921,310,813,25,716,499,494,26,217,307,1158,141,190,25
37922,310,813,25,716,499,494,26,217,307,1158,141,190,25
37923,310,813,25,716,499,494,26,217,307,1158,141,190,25
37924,310,813,25,716,499,494,26,217,307,1158,141,190,25
37925,310,813,25,716,499,494,26,217,307,1158,141,190,25
37926,310,813,25,716,499,494,26,217,307,1158,141,190,25
37927,310,813,25,716,499,494,26,217,307,1158,141,190,25
37928,310,813,25,716,499,494,26,217,307,1158,141,190,25
37929,310,813,25,716,499,494,26,217,307,1158,141,190,25
37930,310,813,25,716,499,494,26,217,307,1158,141,190,25
37931,310,813,25,716,499,494,26,217,307,1158,141,190,25
37932,310,813,25,716,499,494,26,217,307,1158,141,190,25
37933,310,813,25,716,499,494,26,217,307,1158,141,190,25
37934,310,813,25,716,499,494,26,217,307,1158,141,190,25
37935,310,813,25,716,499,494,26,217,307,1158,141,190,25
37936,310,813,25,716,499,494,26,217,307,1158,141,190,25
37937,310,813,25,716,499,494,26,217,307,1158,141,190,25
37938,310,813,25,716,499,494,26,217,307,1158,141,190,25
37939,310,813,25,716,499,494,26,217,307,1158,141,190,25
37940,310,813,25,716,499,494,26,217,307,1158,141,190,25
37941,310,813,25,716,499,494,26,217,307,1158,141,190,25
37942,310,813,25,716,499,494,26,217,307,1158,141,190,25
37943,310,813,25,716,499,494,26,217,307,1158,141,190,25
37944,310,813,25,716,499,494,26,217,307,1158,141,190,25
37945,310,813,25,716,499,494,26,217,307,1158,141,190,25
37946,310,813,25,716,499,494,26,217,307,1158,141,190,25
37947,310,813,25,716,499,494,26,217,307,1158,141,190,25
37948,310,813,25,716,499,494,26,217,307,1158,141,190,25
37949,310,813,25,716,499,494,26,217,307,1158,141,190,25
37950,310,813,25,716,499,494,26,217,307,1158,141,190,25
37951,310,813,25,716,499,494,26,217,307,1158,141,190,25
37952,310,813,25,716,499,494,26,217,307,1158,141,190,25
37953,310,813,25,716,499,494,26,217,307,1158,141,190,25
37954,310,813,25,716,499,494,26,217,307,1158,141,190,25
37955,310,813,25,716,499,494,26,217,307,1158,141,190,25
37956,310,813,25,716,499,494,26,217,307,1158,141,190,25
37957,310,813,25,716,499,494,26,217,307,1158,141,190,25
37958,310,813,25,716,499,494,26,217,307,1158,141,190,25
37959,310,813,25,716,499,494,26,217,307,1158,141,190,25
37960,310,813,25,716,499,494,26,217,307,1158,141,190,25
37961,310,813,25,716,499,494,26,217,307,1158,141,190,25
37962,310,813,25,716,499,494,26,217,307,1158,141,190,25
37963,310,813,25,716,499,494,26,217,307,1158,141,190,25
37964,310,813,25,716,499,494,26,217,307,1158,141,190,25
37965,310,813,25,716,499,494,26,217,307,1158,141,190,25
37966,310,813,25,716,499,494,26,217,307,1158,141,190,25
37967,310,813,25,716,499,494,26,217,307,1158,141,190,25
37968,310,813,25,716,499,494,26,217,307,1158,141,190,25
37969,310,813,25,716,499,494,26,217,307,1158,141,190,25
37970,310,813,25,716,499,494,26,217,307,1158,141,190,25
37971,310,813,25,716,499,494,26,217,307,1158,141,190,25
37972,310,813,25,716,499,494,26,217,307,1158,141,190,25
37973,310,813,25,716,499,494,26,217,307,1158,141,190,25
37974,310,813,25,716,499,494,26,217,307,1158,141,190,25
37975,310,813,25,716,499,494,26,217,307,1158,141,190,25
37976,310,813,25,716,499,494,26,217,307,1158,141,190,25
37977,310,813,25,716,499,494,26,217,307,1158,141,190,25
37978,310,813,25,716,499,494,26,217,307,1158,141,190,25
37979,310,813,25,716,499,494,26,217,307,1158,141,190,25
37980,310,813,25,716,499,494,26,217,307,1158,141,190,25
37981,310,813,25,716,499,494,26,217,307,1158,141,190,25
37982,310,813,25,716,499,494,26,217,307,1158,141,190,25
37983,310,813,25,716,499,494,26,217,307,1158,141,190,25
37984,310,813,25,716,499,494,26,217,307,1158,141,190,25
37985,310,813,25,716,499,494,26,217,307,1158,141,190,25
37986,310,813,25,716,499,494,26,217,307,1158,141,190,25
37987,310,813,25,716,499,494,26,217,307,1158,141,190,25
37988,310,813,25,716,499,494,26,217,307,1158,141,190,25
37989,310,813,25,716,499,494,26,217,307,1158,141,190,25
37990,310,813,25,716,499,494,26,217,307,1158,141,190,25
37991,310,813,25,716,499,494,26,217,307,1158,141,190,25
37992,310,813,25,716,499,494,26,217,307,1158,141,190,25
37993,310,813,25,716,499,494,26,217,307,1158,141,190,25
37994,310,813,25,716,499,494,26,217,307,1158,141,190,25
37995,310,813,25,716,499,494,26,217,307,1158,141,190,25
37996,310,813,25,716,499,494,26,217,307,1158,141,190,25
37997,310,813,25,716,499,494,26,217,307,1158,141,190,25
37998,310,813,25,716,499,494,26,217,307,1158,141,190,25
37999,310,813,25,716,499,494,26,217,307,1158,141,190,25
38000,310,813,25,716,499,494,26,217,307,1158,141,190,25
38001,310,813,25,716,499,494,26,217,307,1158,141,190,25
38002,310,813,25,716,499,494,26,217,307,1158,141,190,25
38003,310,813,25,716,499,494,26,217,307,1158,141,190,25
38004,310,813,25,716,499,494,26,217,307,1158,141,190,25
38005,310,813,25,716,499,494,26,217,307,1158,141,190,25
38006,310,813,25,716,499,494,26,217,307,1158,141,190,25
38007,310,813,25,716,499,494,26,217,307,1158,141,190,25
38008,310,813,25,716,499,494,26,217,307,1158,141,190,25
38009,310,813,25,716,499,494,26,217,307,1158,141,190,25
38010,310,813,25,716,499,494,26,217,307,1158,141,190,25
38011,310,813,25,716,499,494,26,217,307,1158,141,190,25
38012,310,813,25,716,499,494,26,217,307,1158,141,190,25
38013,310,813,25,716,499,494,26,217,307,1158,141,190,25
38014,310,813,25,716,499,494,26,217,307,1158,141,190,25
38015,310,813,25,716,499,494,26,217,307,1158,141,190,25
38016,310,813,25,716,499,494,26,217,307,1158,141,190,25
38017,310,813,25,716,499,494,26,217,307,1158,141,190,25
38018,310,813,25,716,499,494,26,217,307,1158,141,190,25
38019,310,813,25,716,499,494,26,217,307,1158,141,190,25
38020,310,813,25,716,499,494,26,217,307,1158,141,190,25
38021,310,813,25,716,499,494,26,217,307,1158,141,190,25
38022,310,813,25,716,499,494,26,217,307,1158,141,190,25
38023,310,813,25,716,499,494,26,217,307,1158,141,190,25
38024,310,813,25,716,505,494,26,217,307,1158,141,190,25
38025,311,835,34,726,517,499,35,218,180,1181,149,191,25
38026,311,835,34,726,517,499,35,218,298,1181,149,191,25
38027,311,835,34,726,517,499,35,218,298,1181,149,191,25
38028,311,835,34,726,514,499,35,218,298,1181,149,191,25
38029,311,835,34,726,514,499,35,218,298,1181,149,191,25
38030,311,835,34,726,514,499,35,218,298,1181,149,191,25
38031,311,835,34,726,514,499,35,218,298,1181,149,191,25
38032,311,835,34,726,514,499,35,218,298,1181,149,191,25
38033,311,835,34,726,514,499,35,218,298,1181,149,191,25
38034,311,835,34,726,514,499,35,218,298,1181,149,191,25
38035,311,835,34,726,514,499,35,218,298,1181,149,191,25
38036,311,835,34,726,514,499,35,218,298,1181,149,191,25
38037,311,835,34,726,514,499,35,218,298,1181,149,191,25
38038,311,835,34,726,514,499,35,218,298,1181,149,191,25
38039,311,835,34,726,514,499,35,218,298,1181,149,191,25
38040,311,835,34,726,514,499,35,218,298,1181,149,191,25
38041,311,835,34,726,514,499,35,218,298,1181,149,191,25
38042,311,835,34,726,514,499,35,218,298,1181,149,191,25
38043,311,835,34,726,514,499,35,218,298,1181,149,191,25
38044,311,835,34,726,514,499,35,218,298,1181,149,191,25
38045,311,835,34,726,514,499,35,218,298,1181,149,191,25
38046,311,835,34,726,514,499,35,218,298,1181,149,191,25
38047,311,835,34,726,514,499,35,218,298,1181,149,191,25
38048,311,835,34,726,514,499,35,218,298,1181,149,191,25
38049,311,835,34,726,514,499,35,218,298,1181,149,191,25
38050,311,835,34,726,514,499,35,218,298,1181,149,191,25
38051,311,835,34,726,514,499,35,218,298,1181,149,191,25
38052,311,835,34,726,514,499,35,218,298,1181,149,191,25
38053,311,835,34,726,514,499,35,218,298,1181,149,191,25
38054,311,835,34,726,514,499,35,218,298,1181,149,191,25
38055,311,835,34,726,514,499,35,218,298,1181,149,191,25
38056,311,835,34,726,514,499,35,218,298,1181,149,191,25
38057,311,835,34,726,514,499,35,218,298,1181,149,191,25
38058,311,835,34,726,514,499,35,218,298,1181,149,191,25
38059,311,835,34,726,514,499,35,218,298,1181,149,191,25
38060,311,835,34,726,514,499,35,218,298,1181,149,191,25
38061,311,835,34,726,514,499,35,218,298,1181,149,191,25
38062,311,835,34,726,514,499,35,218,298,1181,149,191,25
38063,311,835,34,726,514,499,35,218,298,1181,149,191,25
38064,311,835,34,726,514,499,35,218,298,1181,149,191,25
38065,311,835,34,726,514,499,35,218,298,1181,149,191,25
38066,311,835,34,726,514,499,35,218,298,1181,149,191,25
38067,311,835,34,726,514,499,35,218,298,1181,149,191,25
38068,311,835,34,726,514,499,35,218,298,1181,149,191,25
38069,311,835,34,726,514,499,35,218,298,1181,149,191,25
38070,311,835,34,726,514,499,35,218,298,1181,149,191,25
38071,311,835,34,726,514,499,35,218,298,1181,149,191,25
38072,311,835,34,726,514,499,35,218,298,1181,149,191,25
38073,311,835,34,726,514,499,35,218,298,1181,149,191,25
38074,311,835,34,726,514,499,35,218,298,1181,149,191,25
38075,311,835,34,726,514,499,35,218,298,1181,149,191,25
38076,311,835,34,726,514,499,35,218,298,1181,149,191,25
38077,311,835,34,726,514,499,35,218,298,1181,149,191,25
38078,311,835,34,726,514,499,35,218,298,1181,149,191,25
38079,311,835,34,726,514,499,35,218,298,1181,149,191,25
38080,311,835,34,726,514,499,35,218,298,1181,149,191,25
38081,311,835,34,726,514,499,35,218,298,1181,149,191,25
38082,311,835,34,726,514,499,35,218,298,1181,149,191,25
38083,311,835,34,726,514,499,35,218,298,1181,149,191,25
38084,311,835,34,726,514,499,35,218,298,1181,149,191,25
38085,311,835,34,726,514,499,35,218,298,1181,149,191,25
38086,311,835,34,726,514,499,35,218,298,1181,149,191,25
38087,311,835,34,726,514,499,35,218,298,1181,149,191,25
38088,311,835,34,726,514,499,35,218,298,1181,149,191,25
38089,311,835,34,726,514,499,35,218,298,1181,149,191,25
38090,311,835,34,726,514,499,35,218,298,1181,149,191,25
38091,311,835,34,726,514,499,35,218,298,1181,149,191,25
38092,311,835,34,726,514,499,35,218,298,1181,149,191,25
38093,311,835,34,726,514,499,35,218,298,1181,149,191,25
38094,311,835,34,726,514,499,35,218,298,1181,149,191,25
38095,311,835,34,726,514,499,35,218,298,1181,149,191,25
38096,311,835,34,726,514,499,35,218,298,1181,149,191,25
38097,311,835,34,726,514,499,35,218,298,1181,149,191,25
38098,311,835,34,726,514,499,35,218,298,1181,149,191,25
38099,311,835,34,726,514,499,35,218,298,1181,149,191,25
38100,311,835,34,726,514,499,35,218,298,1181,149,191,25
38101,311,835,34,726,514,499,35,218,298,1181,149,191,25
38102,311,835,34,726,514,499,35,218,298,1181,149,191,25
38103,311,835,34,726,514,499,35,218,298,1181,149,191,25
38104,311,835,34,726,514,499,35,218,298,1181,149,191,25
38105,311,835,34,726,514,499,35,218,298,1181,149,191,25
38106,311,835,34,726,514,499,35,218,298,1181,149,191,25
38107,311,835,34,726,514,499,35,218,298,1181,149,191,25
38108,311,835,34,726,514,499,35,218,298,1181,149,191,25
38109,311,835,34,726,514,499,35,218,298,1181,149,191,25
38110,311,835,34,726,514,499,35,218,298,1181,149,191,25
38111,311,835,34,726,514,499,35,218,298,1181,149,191,25
38112,311,835,34,726,514,499,35,218,298,1181,149,191,25
38113,311,835,34,726,514,499,35,218,298,1181,149,191,25
38114,311,835,34,726,514,499,35,218,298,1181,149,191,25
38115,311,835,34,726,514,499,35,218,298,1181,149,191,25
38116,311,835,34,726,514,499,35,218,298,1181,149,191,25
38117,311,835,34,726,514,499,35,218,298,1181,149,191,25
38118,311,835,34,726,514,499,35,218,298,1181,149,191,25
38119,311,835,34,726,514,499,35,218,298,1181,149,191,25
38120,311,835,34,726,514,499,35,218,298,1181,149,191,25
38121,311,835,34,726,514,499,35,218,298,1181,149,191,25
38122,311,835,34,726,514,499,35,218,298,1181,149,191,25
38123,311,835,34,726,514,499,35,218,298,1181,149,191,25
38124,311,835,34,726,514,499,35,218,298,1181,149,191,25
38125,311,835,34,726,514,499,35,218,298,1181,149,191,25
38126,311,835,34,726,514,499,35,218,298,1181,149,191,25
38127,311,835,34,726,514,499,35,218,298,1181,149,191,25
38128,311,835,34,726,514,499,35,218,298,1181,149,191,25
38129,311,835,34,726,514,499,35,218,298,1181,149,191,25
38130,311,835,34,726,514,499,35,218,298,1181,149,191,25
38131,311,835,34,726,514,499,35,218,298,1181,149,191,25
38132,311,835,34,726,514,499,35,218,298,1181,149,191,25
38133,311,835,34,726,514,499,35,218,298,1181,149,191,25
38134,311,835,34,726,514,499,35,218,298,1181,149,191,25
38135,311,835,34,726,514,499,35,218,298,1181,149,191,25
38136,311,835,34,726,514,499,35,218,298,1181,149,191,25
38137,311,835,34,726,514,499,35,218,298,1181,149,191,25
38138,311,835,34,726,514,499,35,218,298,1181,149,191,25
38139,311,835,34,726,514,499,35,218,298,1181,149,191,25
38140,311,835,34,726,514,499,35,218,298,1181,149,191,25
38141,311,835,34,726,514,499,35,218,298,1181,149,191,25
38142,311,835,34,726,514,499,35,218,298,1181,149,191,25
38143,311,835,34,726,514,499,35,218,298,1181,149,191,25
38144,311,835,25,726,514,499,26,218,285,1181,154,191,19
38145,311,835,25,726,514,499,26,218,285,1181,154,191,19
38146,311,835,25,726,514,499,26,218,285,1181,154,191,19
38147,311,835,25,726,514,499,26,218,285,1181,154,191,19
38148,296,828,25,726,514,499,26,206,285,1181,154,179,19
38149,296,828,25,726,514,499,26,206,285,1181,154,179,19
38150,296,828,25,726,514,499,26,206,285,1181,154,179,19
38151,296,828,25,726,514,499,26,206,285,1181,154,179,19
38152,296,828,25,726,514,499,26,206,285,1181,154,179,19
38153,296,828,25,726,514,499,26,206,285,1181,154,179,19
38154,296,828,25,726,514,499,26,206,285,1181,154,179,19
38155,296,828,25,726,514,499,26,206,285,1181,154,179,19
38156,296,828,25,726,514,499,26,206,285,1181,154,179,19
38157,296,828,25,726,514,499,26,206,285,1181,154,179,19
38158,296,828,25,726,514,499,26,206,285,1181,154,179,19
38159,296,828,25,726,514,499,26,206,285,1181,154,179,19
38160,296,828,33,726,514,499,34,206,285,1181,154,179,19
38161,296,828,33,726,514,499,34,206,285,1181,154,179,19
38162,296,828,33,726,514,499,34,206,285,1181,154,179,19
38163,296,828,33,726,514,499,34,206,285,1181,154,179,19
38164,296,828,33,726,514,499,34,206,285,1181,154,179,19
38165,296,828,33,726,514,499,34,206,285,1181,154,179,19
38166,296,828,33,726,514,499,34,206,285,1181,154,179,19
38167,296,828,33,726,514,499,34,206,285,1181,154,179,19
38168,296,828,33,726,514,499,34,206,285,1181,154,179,19
38169,296,828,33,726,514,499,34,206,285,1181,154,179,19
38170,296,828,33,726,514,499,34,206,285,1181,154,179,19
38171,296,828,33,726,514,499,34,206,285,1181,154,179,19
38172,296,828,33,726,514,499,34,206,285,1181,154,179,19
38173,296,828,33,726,514,499,34,206,285,1181,154,179,19
38174,296,828,33,726,514,499,34,206,285,1181,154,179,19
38175,296,828,33,726,514,499,34,206,285,1181,154,179,19
38176,296,828,33,726,514,499,34,206,285,1181,154,179,19
38177,296,828,33,726,514,499,34,206,285,1181,154,179,19
38178,296,828,33,726,514,499,34,206,285,1181,154,179,19
38179,296,828,33,726,514,499,34,206,285,1181,154,179,19
38180,296,828,33,726,514,499,34,206,285,1181,154,179,19
38181,296,828,33,726,514,499,34,206,285,1181,154,179,19
38182,296,828,33,726,514,499,34,206,285,1181,154,179,19
38183,296,828,33,726,514,499,34,206,285,1181,154,179,19
38184,296,828,33,726,514,499,34,206,285,1181,154,179,19
38185,296,828,33,726,514,499,34,206,285,1181,154,179,19
38186,296,828,33,726,514,499,34,206,285,1181,154,179,19
38187,296,828,33,726,514,499,34,206,285,1181,154,179,19
38188,296,828,33,726,514,499,34,206,285,1181,154,179,19
38189,296,828,33,726,514,499,34,206,285,1181,154,179,19
38190,296,828,33,726,514,499,34,206,285,1181,154,179,19
38191,296,828,33,726,514,499,34,206,285,1181,154,179,19
38192,296,828,33,726,514,499,34,206,285,1181,154,179,19
38193,296,828,33,726,514,499,34,206,285,1181,154,179,19
38194,296,828,33,726,514,499,34,206,285,1181,154,179,19
38195,296,828,33,726,514,499,34,206,285,1181,154,179,19
38196,296,828,33,726,514,499,34,206,285,1181,154,179,19
38197,296,828,33,726,514,499,34,206,285,1181,154,179,19
38198,296,828,33,726,514,499,34,206,285,1181,154,179,19
38199,296,828,33,726,514,499,34,206,285,1181,154,179,19
38200,296,828,33,726,514,499,34,206,285,1181,154,179,19
38201,296,828,33,726,514,499,34,206,285,1181,154,179,19
38202,296,828,33,726,514,499,34,206,285,1181,154,179,19
38203,296,828,33,726,514,499,34,206,285,1181,154,179,19
38204,296,828,33,726,514,499,34,206,285,1181,154,179,19
38205,296,828,33,726,514,499,34,206,285,1181,154,179,19
38206,296,828,33,726,514,499,34,206,285,1181,154,179,19
38207,296,828,33,726,514,499,34,206,285,1181,154,179,19
38208,296,828,33,726,514,499,34,206,285,1181,154,179,19
38209,296,828,33,726,514,499,34,206,285,1181,154,179,19
38210,296,828,33,726,514,499,34,206,285,1181,154,179,19
38211,296,828,33,726,514,499,34,206,285,1181,154,179,19
38212,296,828,33,726,514,499,34,206,285,1181,154,179,19
38213,296,828,33,726,514,499,34,206,285,1181,154,179,19
38214,296,828,33,726,514,499,34,206,285,1181,154,179,19
38215,296,828,33,726,514,499,34,206,285,1181,154,179,19
38216,296,828,33,726,514,499,34,206,285,1181,154,179,19
38217,296,828,33,726,514,499,34,206,285,1181,154,179,19
38218,296,828,33,726,514,499,34,206,285,1181,154,179,19
38219,296,828,33,726,514,499,34,206,285,1181,154,179,19
38220,296,828,33,726,514,499,34,206,285,1181,154,179,19
38221,296,828,33,726,514,499,34,206,285,1181,154,179,19
38222,296,828,33,726,514,499,34,206,285,1181,154,179,19
38223,296,828,33,726,514,499,34,206,285,1181,154,179,19
38224,296,828,33,726,514,499,34,206,285,1181,154,179,19
38225,296,828,33,726,514,499,34,206,285,1181,154,179,19
38226,296,828,33,726,514,499,34,206,285,1181,154,179,19
38227,296,828,33,726,514,499,34,206,285,1181,154,179,19
38228,296,828,33,726,514,499,34,206,285,1181,154,179,19
38229,296,828,33,726,514,499,34,206,285,1181,154,179,19
38230,296,828,33,726,514,499,34,206,285,1181,154,179,19
